Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  523776/523776      double const& std::max<double>(double const&, double const&) [57]
-----------------------------------------------
                0.00    0.00    1024/4717055     void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [26]
                0.01    0.00    2047/4717055     void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [23]
                1.31    0.00  523776/4717055     Analysis::pearson(Vector, Vector) [3]
                2.61    0.00 1047552/4717055     Vector::magnitude() const [5]
                2.61    0.00 1047552/4717055     Vector::operator/(double) [7]
                2.61    0.00 1047552/4717055     Vector::operator-(double) [8]
                2.61    0.00 1047552/4717055     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[4]     46.4   11.76    0.00 4717055         Vector::Vector(Vector const&) [4]
                0.00    0.00 4717055/4718079     Vector::Vector(unsigned int) [49]
-----------------------------------------------
                0.01    6.06 1047552/1047552     Analysis::pearson(Vector, Vector) [3]
[5]     23.9    0.01    6.06 1047552         Vector::magnitude() const [5]
                2.23    1.21 1047552/1571328     Vector::dot(Vector) const [6]
                2.61    0.00 1047552/4717055     Vector::Vector(Vector const&) [4]
                0.01    0.00 1047552/4718079     Vector::~Vector() [13]
-----------------------------------------------
                1.11    0.60  523776/1571328     Analysis::pearson(Vector, Vector) [3]
                2.23    1.21 1047552/1571328     Vector::magnitude() const [5]
[6]     20.3    3.34    1.81 1571328         Vector::dot(Vector) const [6]
                1.81    0.00 1609039872/3754426368     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                1.25    3.82 1047552/1047552     Analysis::pearson(Vector, Vector) [3]
[7]     20.0    1.25    3.82 1047552         Vector::operator/(double) [7]
                2.61    0.00 1047552/4717055     Vector::Vector(Vector const&) [4]
                1.21    0.00 1072693248/3754426368     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                0.93    3.82 1047552/1047552     Analysis::pearson(Vector, Vector) [3]
[8]     18.7    0.93    3.82 1047552         Vector::operator-(double) [8]
                2.61    0.00 1047552/4717055     Vector::Vector(Vector const&) [4]
                1.21    0.00 1072693248/3754426368     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                1.21    0.00 1072693248/3754426368     Vector::operator/(double) [7]
                1.21    0.00 1072693248/3754426368     Vector::operator-(double) [8]
                1.81    0.00 1609039872/3754426368     Vector::dot(Vector) const [6]
[9]     16.7    4.23    0.00 3754426368         Vector::operator[](unsigned int) [9]
-----------------------------------------------
                3.05    0.00 1047552/1047552     Analysis::pearson(Vector, Vector) [3]
[10]    12.0    3.05    0.00 1047552         Vector::mean() const [10]
-----------------------------------------------
                                                 <spontaneous>
[11]     2.7    0.68    0.00                 Vector::operator[](unsigned int) const [11]
-----------------------------------------------
                0.00    0.04       1/1           main [1]
[12]     0.1    0.00    0.04       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.03    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [16]
                0.00    0.01    1024/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [22]
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [36]
                0.00    0.00    1024/4718079     Vector::~Vector() [13]
                0.00    0.00    1024/1024        std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [69]
                0.00    0.00    1024/4718079     Vector::Vector(unsigned int) [49]
                0.00    0.00    1024/1024        Vector::get_data() [63]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [178]
-----------------------------------------------
                0.00    0.00    1024/4718079     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00    3071/4718079     void std::_Destroy<Vector>(Vector*) [37]
                0.01    0.00 1047552/4718079     Vector::magnitude() const [5]
                0.01    0.00 1047552/4718079     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.02    0.00 2618880/4718079     Analysis::pearson(Vector, Vector) [3]
[13]     0.1    0.03    0.00 4718079         Vector::~Vector() [13]
-----------------------------------------------
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [36]
                0.03    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [15]
[14]     0.1    0.03    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.03 1047552/1047552     double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [17]
[15]     0.1    0.00    0.03 1047552         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [15]
                0.03    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.03    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[16]     0.1    0.00    0.03    1024         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [16]
                0.00    0.03    1024/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [17]
                0.00    0.00    1024/1024        std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [68]
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [66]
-----------------------------------------------
                0.00    0.03    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [16]
[17]     0.1    0.00    0.03    1024         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [17]
                0.00    0.03 1047552/1047552     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [15]
                0.00    0.00 1048576/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [50]
-----------------------------------------------
                0.01    0.01  523776/523776      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[18]     0.1    0.01    0.01  523776         std::vector<double, std::allocator<double> >::push_back(double const&) [18]
                0.00    0.01  523756/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [20]
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [42]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::end() [102]
-----------------------------------------------
                0.01    0.00  523776/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [20]
[19]     0.0    0.01    0.00  523776         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [19]
                0.00    0.00  523776/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [51]
                0.00    0.00  523776/526847      operator new(unsigned long, void*) [52]
-----------------------------------------------
                0.00    0.00      20/523776      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [42]
                0.00    0.01  523756/523776      std::vector<double, std::allocator<double> >::push_back(double const&) [18]
[20]     0.0    0.00    0.01  523776         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [20]
                0.01    0.00  523776/523776      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [19]
                0.00    0.00  523776/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [51]
-----------------------------------------------
                0.01    0.00       1/1           main [1]
[21]     0.0    0.01    0.00       1         Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [21]
                0.00    0.00  523777/523858      std::vector<double, std::allocator<double> >::size() const [54]
                0.00    0.00  523776/523776      std::setprecision(int) [56]
                0.00    0.00  523776/523776      std::vector<double, std::allocator<double> >::operator[](unsigned long) [55]
-----------------------------------------------
                0.00    0.01    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[22]     0.0    0.00    0.01    1024         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [22]
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [25]
                0.00    0.00    1013/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [27]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::end() [112]
-----------------------------------------------
                0.00    0.00    1023/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [32]
                0.00    0.00    1024/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
[23]     0.0    0.00    0.01    2047         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [23]
                0.01    0.00    2047/4717055     Vector::Vector(Vector const&) [4]
                0.00    0.00    2047/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [60]
                0.00    0.00    2047/526847      operator new(unsigned long, void*) [52]
-----------------------------------------------
                0.01    0.00 1047552/1047552     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[24]     0.0    0.01    0.00 1047552         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [24]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [22]
[25]     0.0    0.00    0.00      11         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [25]
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [35]
                0.00    0.00      11/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [27]
                0.00    0.00      11/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [40]
                0.00    0.00      33/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [86]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [74]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [111]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::begin() [113]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [110]
                0.00    0.00      11/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [107]
                0.00    0.00      11/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [60]
                0.00    0.00      11/13          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00    1024/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [27]
[26]     0.0    0.00    0.00    1024         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [26]
                0.00    0.00    1024/4717055     Vector::Vector(Vector const&) [4]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [60]
                0.00    0.00    1024/526847      operator new(unsigned long, void*) [52]
-----------------------------------------------
                0.00    0.00      11/1024        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [25]
                0.00    0.00    1013/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [22]
[27]     0.0    0.00    0.00    1024         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [27]
                0.00    0.00    1024/1024        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [26]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [60]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [30]
[28]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
                0.00    0.00    1024/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [23]
                0.00    0.00    1025/1025        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [62]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [65]
                0.00    0.00    1024/5118        Vector* std::__addressof<Vector>(Vector&) [59]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [64]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[29]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [29]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [31]
                0.00    0.00       1/23          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [89]
                0.00    0.00       1/525868      std::vector<Vector, std::allocator<Vector> >::size() const [53]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [156]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [116]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [168]
                0.00    0.00       1/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [86]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [158]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [159]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [31]
[30]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [30]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [29]
[31]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [31]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [30]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [33]
[32]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [32]
                0.00    0.00    1023/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [23]
                0.00    0.00    1023/5118        Vector* std::__addressof<Vector>(Vector&) [59]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [34]
[33]     0.0    0.00    0.00      22         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [33]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [32]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [35]
[34]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [34]
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [33]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [25]
[35]     0.0    0.00    0.00      22         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [35]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [34]
                0.00    0.00      44/44          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [75]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[36]     0.0    0.00    0.00    1024         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [36]
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
                0.00    0.00    1024/1024        std::istream* std::__addressof<std::istream>(std::istream&) [67]
-----------------------------------------------
                0.00    0.00    3071/3071        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [38]
[37]     0.0    0.00    0.00    3071         void std::_Destroy<Vector>(Vector*) [37]
                0.00    0.00    3071/4718079     Vector::~Vector() [13]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [39]
[38]     0.0    0.00    0.00      13         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [38]
                0.00    0.00    3071/3071        void std::_Destroy<Vector>(Vector*) [37]
                0.00    0.00    3071/5118        Vector* std::__addressof<Vector>(Vector&) [59]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [40]
[39]     0.0    0.00    0.00      13         void std::_Destroy<Vector*>(Vector*, Vector*) [39]
                0.00    0.00      13/13          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [38]
-----------------------------------------------
                0.00    0.00       2/13          std::vector<Vector, std::allocator<Vector> >::~vector() [41]
                0.00    0.00      11/13          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [25]
[40]     0.0    0.00    0.00      13         void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [40]
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [39]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[41]     0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [41]
                0.00    0.00       2/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [40]
                0.00    0.00       2/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [86]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [130]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::push_back(double const&) [18]
[42]     0.0    0.00    0.00      20         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [42]
                0.00    0.00      20/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [20]
                0.00    0.00      40/43          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [76]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [71]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [82]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::begin() [103]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [100]
                0.00    0.00      20/21          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [97]
                0.00    0.00      20/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [51]
                0.00    0.00      20/22          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00    1024/4718079     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00 4717055/4718079     Vector::Vector(Vector const&) [4]
[49]     0.0    0.00    0.00 4718079         Vector::Vector(unsigned int) [49]
-----------------------------------------------
                0.00    0.00 1048576/1048576     double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [17]
[50]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [50]
-----------------------------------------------
                0.00    0.00      20/1047572     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [42]
                0.00    0.00  523776/1047572     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [20]
                0.00    0.00  523776/1047572     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [19]
[51]     0.0    0.00    0.00 1047572         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [51]
-----------------------------------------------
                0.00    0.00    1024/526847      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [26]
                0.00    0.00    2047/526847      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [23]
                0.00    0.00  523776/526847      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [19]
[52]     0.0    0.00    0.00  526847         operator new(unsigned long, void*) [52]
-----------------------------------------------
                0.00    0.00       1/525868      std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [29]
                0.00    0.00      44/525868      std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [111]
                0.00    0.00  525823/525868      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[53]     0.0    0.00    0.00  525868         std::vector<Vector, std::allocator<Vector> >::size() const [53]
-----------------------------------------------
                0.00    0.00       1/523858      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [180]
                0.00    0.00      80/523858      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00  523777/523858      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [21]
[54]     0.0    0.00    0.00  523858         std::vector<double, std::allocator<double> >::size() const [54]
-----------------------------------------------
                0.00    0.00  523776/523776      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [21]
[55]     0.0    0.00    0.00  523776         std::vector<double, std::allocator<double> >::operator[](unsigned long) [55]
