Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[14]     0.0    0.00    0.00  262144         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00      18/261650      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00  130816/261650      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00  130816/261650      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
[15]     0.0    0.00    0.00  261650         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[16]     0.0    0.00    0.00  261632         Vector::operator/(double) [16]
                0.00    0.00  261632/1178879     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[17]     0.0    0.00    0.00  261632         Vector::operator-(double) [17]
                0.00    0.00  261632/1178879     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[18]     0.0    0.00    0.00  261632         Vector::mean() const [18]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[19]     0.0    0.00    0.00  261632         Vector::magnitude() const [19]
                0.00    0.00  261632/1178879     Vector::Vector(Vector const&) [11]
                0.00    0.00  261632/392448      Vector::dot(Vector) const [12]
                0.00    0.00  261632/1179391     Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00  261632/261632      double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
[20]     0.0    0.00    0.00  261632         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[21]     0.0    0.00    0.00  261632         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00     512/132351      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00    1023/132351      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
                0.00    0.00  130816/132351      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
[22]     0.0    0.00    0.00  132351         operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00       1/131880      std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00      40/131880      std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00  131839/131880      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[23]     0.0    0.00    0.00  131880         std::vector<Vector, std::allocator<Vector> >::size() const [23]
-----------------------------------------------
                0.00    0.00       1/130890      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
                0.00    0.00  130817/130890      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[24]     0.0    0.00    0.00  130890         std::vector<double, std::allocator<double> >::size() const [24]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[25]     0.0    0.00    0.00  130816         Analysis::pearson(Vector, Vector) [25]
                0.00    0.00  654080/1179391     Vector::~Vector() [10]
                0.00    0.00  261632/261632      Vector::mean() const [18]
                0.00    0.00  261632/261632      Vector::operator-(double) [17]
                0.00    0.00  261632/261632      Vector::magnitude() const [19]
                0.00    0.00  261632/261632      Vector::operator/(double) [16]
                0.00    0.00  130816/1178879     Vector::Vector(Vector const&) [11]
                0.00    0.00  130816/392448      Vector::dot(Vector) const [12]
                0.00    0.00  130816/130816      double const& std::min<double>(double const&, double const&) [32]
                0.00    0.00  130816/130816      double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00  130816/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
[26]     0.0    0.00    0.00  130816         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00  130816/132351      operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00      18/130816      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00  130798/130816      std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[27]     0.0    0.00    0.00  130816         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00  130816/130816      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[28]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::push_back(double const&) [28]
                0.00    0.00  130798/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[29]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::operator[](unsigned long) [29]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[30]     0.0    0.00    0.00  130816         std::setprecision(int) [30]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [25]
[31]     0.0    0.00    0.00  130816         double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [25]
[32]     0.0    0.00    0.00  130816         double const& std::min<double>(double const&, double const&) [32]
-----------------------------------------------
                0.00    0.00     511/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
                0.00    0.00     512/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
                0.00    0.00    1535/2558        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
[33]     0.0    0.00    0.00    2558         Vector* std::__addressof<Vector>(Vector&) [33]
-----------------------------------------------
                0.00    0.00      10/2057        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00     512/2057        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00     512/2057        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00    1023/2057        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
[34]     0.0    0.00    0.00    2057         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
-----------------------------------------------
                0.00    0.00    1535/1535        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
[35]     0.0    0.00    0.00    1535         void std::_Destroy<Vector>(Vector*) [35]
                0.00    0.00    1535/1179391     Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00    1026/1026        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [38]
[36]     0.0    0.00    0.00    1026         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [36]
-----------------------------------------------
                0.00    0.00     511/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
                0.00    0.00     512/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[37]     0.0    0.00    0.00    1023         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
                0.00    0.00    1023/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00    1023/132351      operator new(unsigned long, void*) [22]
                0.00    0.00    1023/1178879     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00     513/513         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[38]     0.0    0.00    0.00     513         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [38]
                0.00    0.00    1026/1026        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [36]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[39]     0.0    0.00    0.00     512         Vector::get_data() [39]
-----------------------------------------------
                0.00    0.00     512/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
[40]     0.0    0.00    0.00     512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     512/1178879     Vector::Vector(Vector const&) [11]
                0.00    0.00     512/132351      operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[41]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [41]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[42]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [42]
-----------------------------------------------
                0.00    0.00      10/512         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00     502/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
[43]     0.0    0.00    0.00     512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     512/512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[44]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [44]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[45]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [45]
                0.00    0.00     512/512         std::istream* std::__addressof<std::istream>(std::istream&) [47]
                0.00    0.00     512/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[46]     0.0    0.00    0.00     512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
                0.00    0.00     502/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
-----------------------------------------------
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [45]
[47]     0.0    0.00    0.00     512         std::istream* std::__addressof<std::istream>(std::istream&) [47]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[48]     0.0    0.00    0.00     512         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[49]     0.0    0.00    0.00     512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
                0.00    0.00     512/512         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [44]
                0.00    0.00     512/512         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[50]     0.0    0.00    0.00     512         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
                0.00    0.00  262144/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [13]
                0.00    0.00  261632/261632      std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[51]     0.0    0.00    0.00     512         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [51]
-----------------------------------------------
                0.00    0.00       1/109         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [180]
                0.00    0.00     108/109         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
[52]     0.0    0.00    0.00     109         double* std::__niter_base<double*>(double*) [52]
-----------------------------------------------
                0.00    0.00      36/72          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [86]
[53]     0.0    0.00    0.00      72         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      20/56          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
                0.00    0.00      36/56          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
[54]     0.0    0.00    0.00      56         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      19/55          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [82]
                0.00    0.00      36/55          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
[55]     0.0    0.00    0.00      55         __gnu_cxx::new_allocator<double>::max_size() const [55]
-----------------------------------------------
                0.00    0.00      20/40          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
[56]     0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [56]
-----------------------------------------------
                0.00    0.00      40/40          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [80]
[57]     0.0    0.00    0.00      40         Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [57]
-----------------------------------------------
                0.00    0.00       1/39          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00       2/39          std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00      36/39          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[58]     0.0    0.00    0.00      39         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00      36/37          std::vector<double, std::allocator<double> >::max_size() const [61]
[59]     0.0    0.00    0.00      37         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [59]
-----------------------------------------------
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::begin() [90]
[60]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [60]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[61]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::max_size() const [61]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
                0.00    0.00      36/37          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [59]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
[62]     0.0    0.00    0.00      36         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00      36/55          __gnu_cxx::new_allocator<double>::max_size() const [55]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::max_size() const [61]
[63]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
                0.00    0.00      36/36          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00      36/56          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      36/36          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[64]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [64]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [64]
[65]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
[66]     0.0    0.00    0.00      36         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
                0.00    0.00     108/109         double* std::__niter_base<double*>(double*) [52]
                0.00    0.00      36/36          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [67]
-----------------------------------------------
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
[67]     0.0    0.00    0.00      36         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [67]
-----------------------------------------------
                0.00    0.00       1/33          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00       2/33          std::vector<Vector, std::allocator<Vector> >::~vector() [125]
                0.00    0.00      30/33          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[68]     0.0    0.00    0.00      33         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [68]
-----------------------------------------------
                0.00    0.00      11/31          __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [96]
                0.00    0.00      20/31          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [75]
[69]     0.0    0.00    0.00      31         __gnu_cxx::new_allocator<Vector>::max_size() const [69]
-----------------------------------------------
                0.00    0.00      10/28          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      18/28          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[70]     0.0    0.00    0.00      28         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00      20/21          std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
[71]     0.0    0.00    0.00      21         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [71]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00      10/20          std::vector<Vector, std::allocator<Vector> >::begin() [104]
[72]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [72]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
[73]     0.0    0.00    0.00      20         std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
                0.00    0.00      20/21          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [71]
-----------------------------------------------
                0.00    0.00       2/20          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124]
                0.00    0.00      18/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[74]     0.0    0.00    0.00      20         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74]
                0.00    0.00      19/19          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [84]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
[75]     0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [75]
